idx,label,S,U,CCS,T_adv
1547,10,1.0000,0.0987,0.9309,2000
1548,10,1.0000,0.0000,1.0000,2000
1549,10,1.0000,0.0000,1.0000,2000
1550,10,1.0000,0.0209,0.9854,2000
1551,10,1.0000,0.0221,0.9846,2000
1552,10,1.0000,0.0197,0.9862,2000
1553,10,0.9800,0.0618,0.9507,2000
1554,10,0.9600,0.0641,0.9432,2000
1555,10,0.9400,0.0785,0.9270,2000
1556,10,0.9200,0.1588,0.8648,2000
1557,10,0.9000,0.0961,0.9028,2000
1558,10,0.8800,0.1079,0.8885,2000
1559,10,0.8600,0.1107,0.8805,2000
1560,10,0.8400,0.1591,0.8406,2000
1561,10,0.8200,0.1416,0.8468,2000
1562,10,0.8000,0.1713,0.8201,2000
1563,10,0.7800,0.2065,0.7894,2000
1564,10,0.7600,0.2052,0.7844,2000
1565,10,0.7400,0.2881,0.7204,2000
1566,10,0.7200,0.2470,0.7431,2000
1567,10,0.7000,0.2500,0.7350,2000
1568,10,0.6800,0.3018,0.6928,500
1569,10,0.6600,0.2941,0.6921,500
1570,10,0.6400,0.4691,0.5636,500
1571,10,0.6200,0.4331,0.5829,500
1572,10,0.6000,0.3563,0.6306,500
1573,10,0.5800,0.3849,0.6046,500
1574,10,0.5600,0.3929,0.5930,500
1575,10,0.5400,0.4843,0.5230,500
1576,10,0.5200,0.5127,0.4971,500
1577,10,0.5000,0.5194,0.4864,500
1578,10,0.4800,0.4379,0.5375,500
1579,10,0.4600,0.4603,0.5158,500
1580,10,0.4400,0.5294,0.4615,500
1581,10,0.4200,0.5194,0.4624,500
1582,10,0.4000,0.6196,0.3863,500
1583,10,0.3800,0.5906,0.4005,500
1584,10,0.3600,0.5839,0.3993,500
1585,10,0.3400,0.6775,0.3277,500
1586,10,0.3200,0.7093,0.2995,100
1587,10,0.3000,0.5818,0.3828,500
1588,10,0.2800,0.6641,0.3191,500
1589,10,0.2600,0.7501,0.2529,100
1590,10,0.2400,0.7024,0.2803,100
1591,10,0.2200,0.8473,0.1729,100
1592,10,0.2000,0.8155,0.1892,100
1593,10,0.1800,0.8899,0.1311,100
1594,10,0.1600,0.8672,0.1410,100
1595,10,0.1400,0.8827,0.1241,100
1596,10,0.1200,0.8332,0.1528,100
1597,10,0.1000,0.9250,0.0825,100
1598,10,0.0800,0.9551,0.0554,100
1599,10,0.0600,0.8736,0.1065,100
1600,10,0.0400,0.9792,0.0266,100
1601,10,0.0200,0.8732,0.0948,100
1602,8,0.0000,1.0000,0.0000,100
1603,8,0.0200,1.0000,0.0060,100
1604,8,0.0400,1.0000,0.0120,100
1605,8,0.0600,0.9233,0.0717,100
1606,8,0.0800,0.9049,0.0906,100
1607,8,0.1000,0.8822,0.1125,100
1608,8,0.1200,0.8719,0.1257,100
1609,8,0.1400,0.8564,0.1425,100
1610,8,0.1600,0.7740,0.2062,100
1611,8,0.1800,0.8143,0.1840,100
1612,8,0.2000,0.7706,0.2206,100
1613,8,0.2200,0.7710,0.2263,100
1614,8,0.2400,0.8176,0.1997,100
1615,8,0.2600,0.7873,0.2269,100
1616,8,0.2800,0.6944,0.2979,100
1617,8,0.3000,0.6658,0.3239,500
1618,8,0.3200,0.7419,0.2767,100
1619,8,0.3400,0.7056,0.3081,500
1620,8,0.3600,0.6257,0.3700,500
1621,8,0.3800,0.6391,0.3666,500
1622,8,0.4000,0.5423,0.4404,500
1623,8,0.4200,0.6022,0.4045,500
1624,8,0.4400,0.6116,0.4039,500
1625,8,0.4600,0.5800,0.4320,500
1626,8,0.4800,0.5580,0.4534,500
1627,8,0.5000,0.6097,0.4232,500
1628,8,0.5200,0.5012,0.5052,500
1629,8,0.5400,0.3946,0.5858,500
1630,8,0.5600,0.4480,0.5544,500
1631,8,0.5800,0.4122,0.5855,500
1632,8,0.6000,0.4197,0.5862,500
1633,8,0.6200,0.4144,0.5959,500
1634,8,0.6400,0.3860,0.6218,500
1635,8,0.6600,0.3737,0.6364,500
1636,8,0.6800,0.4062,0.6197,500
1637,8,0.7000,0.2995,0.7004,2000
1638,8,0.7200,0.2518,0.7398,2000
1639,8,0.7400,0.2690,0.7337,2000
1640,8,0.7600,0.2259,0.7699,2000
1641,8,0.7800,0.1863,0.8036,2000
1642,8,0.8000,0.1593,0.8285,2000
1643,8,0.8200,0.1585,0.8351,2000
1644,8,0.8400,0.2018,0.8108,2000
1645,8,0.8600,0.2291,0.7976,2000
1646,8,0.8800,0.2068,0.8193,2000
1647,8,0.9000,0.1034,0.8976,2000
1648,8,0.9200,0.1441,0.8751,2000
1649,8,0.9400,0.0901,0.9189,2000
1650,8,0.9600,0.0686,0.9400,2000
1651,8,0.9800,0.0000,0.9940,2000
1652,8,1.0000,0.0375,0.9737,2000
1653,8,1.0000,0.0000,1.0000,2000
1654,8,1.0000,0.0000,1.0000,2000
1655,8,1.0000,0.0046,0.9968,2000
1656,8,1.0000,0.0000,1.0000,2000
1657,8,1.0000,0.0000,1.0000,2000
1658,8,1.0000,0.0000,1.0000,2000
1659,8,1.0000,0.0000,1.0000,2000
1660,8,1.0000,0.0426,0.9702,2000
1661,8,1.0000,0.0000,1.0000,2000
1662,8,1.0000,0.0058,0.9960,2000
1663,8,1.0000,0.0000,1.0000,2000
1664,8,1.0000,0.0000,1.0000,2000
1665,8,1.0000,0.0266,0.9814,2000
1666,8,1.0000,0.0000,1.0000,2000
1667,8,1.0000,0.0000,1.0000,2000
1668,8,1.0000,0.0000,1.0000,2000
1669,8,1.0000,0.0000,1.0000,2000
1670,8,1.0000,0.0000,1.0000,2000
1671,8,1.0000,0.0441,0.9691,2000
1672,8,1.0000,0.0820,0.9426,2000
1673,8,1.0000,0.0526,0.9632,2000
1674,8,1.0000,0.0454,0.9682,2000
1675,8,1.0000,0.0000,1.0000,2000
1676,8,1.0000,0.0197,0.9862,2000
1677,8,1.0000,0.1091,0.9237,2000
1678,8,1.0000,0.0066,0.9954,2000
1679,8,1.0000,0.0862,0.9397,2000
1680,8,1.0000,0.1297,0.9092,2000
1681,8,1.0000,0.0233,0.9837,2000
1682,8,1.0000,0.0079,0.9944,2000
1683,8,1.0000,0.0000,1.0000,2000
1684,8,1.0000,0.0000,1.0000,2000
1685,8,1.0000,0.0339,0.9763,2000
1686,8,1.0000,0.0089,0.9937,2000
1687,8,1.0000,0.0198,0.9861,2000
1688,8,1.0000,0.0586,0.9590,2000
1689,8,1.0000,0.0174,0.9878,2000
1690,8,1.0000,0.1158,0.9189,2000
1691,8,1.0000,0.0486,0.9660,2000
1692,8,1.0000,0.0441,0.9691,2000
1693,8,1.0000,0.0049,0.9965,2000
1694,8,1.0000,0.0238,0.9833,2000
1695,8,1.0000,0.0000,1.0000,2000
1696,8,1.0000,0.0000,1.0000,2000
1697,8,1.0000,0.0000,1.0000,2000
1698,8,1.0000,0.0000,1.0000,2000
1699,8,1.0000,0.0320,0.9776,2000
1700,8,1.0000,0.0368,0.9742,2000
1701,8,1.0000,0.0000,1.0000,2000
1702,8,1.0000,0.0000,1.0000,2000
1703,8,1.0000,0.0000,1.0000,2000
1704,8,1.0000,0.0000,1.0000,2000
1705,8,1.0000,0.0000,1.0000,2000
1706,8,1.0000,0.0000,1.0000,2000
1707,8,1.0000,0.0676,0.9527,2000
1708,8,1.0000,0.0854,0.9402,2000
1709,8,1.0000,0.0163,0.9886,2000
1710,8,1.0000,0.0000,1.0000,2000
1711,8,1.0000,0.0000,1.0000,2000
1712,8,1.0000,0.0538,0.9623,2000
1713,8,1.0000,0.0000,1.0000,2000
1714,8,1.0000,0.0450,0.9685,2000
1715,8,1.0000,0.0538,0.9624,2000
1716,8,1.0000,0.0229,0.9840,2000
1717,8,1.0000,0.0320,0.9776,2000
1718,8,1.0000,0.0527,0.9631,2000
1719,8,1.0000,0.0258,0.9819,2000
1720,8,1.0000,0.0685,0.9520,2000
1721,8,1.0000,0.0000,1.0000,2000
1722,8,1.0000,0.0000,1.0000,2000
1723,8,1.0000,0.0348,0.9756,2000
1724,8,1.0000,0.0000,1.0000,2000
1725,8,1.0000,0.0799,0.9441,2000
1726,8,1.0000,0.0000,1.0000,2000
1727,8,1.0000,0.0000,1.0000,2000
1728,8,1.0000,0.0000,1.0000,2000
1729,8,1.0000,0.0000,1.0000,2000
1730,8,1.0000,0.0000,1.0000,2000
1731,8,1.0000,0.0119,0.9917,2000
1732,8,1.0000,0.0000,1.0000,2000
1733,8,1.0000,0.0000,1.0000,2000
1734,8,1.0000,0.0672,0.9529,2000
1735,8,1.0000,0.0527,0.9631,2000
1736,8,1.0000,0.0000,1.0000,2000
1737,8,1.0000,0.0000,1.0000,2000
1738,8,1.0000,0.0622,0.9565,2000
1739,8,1.0000,0.0089,0.9937,2000
1740,8,1.0000,0.0000,1.0000,2000
1741,8,1.0000,0.0962,0.9326,2000
1742,8,1.0000,0.1001,0.9299,2000
1743,8,1.0000,0.0000,1.0000,2000
1744,8,1.0000,0.0000,1.0000,2000
1745,8,1.0000,0.0000,1.0000,2000
1746,8,1.0000,0.0131,0.9908,2000
1747,8,1.0000,0.0000,1.0000,2000
1748,8,1.0000,0.0173,0.9879,2000
1749,8,1.0000,0.0026,0.9982,2000
1750,8,1.0000,0.0649,0.9546,2000
1751,8,1.0000,0.0615,0.9569,2000
1752,8,1.0000,0.0617,0.9568,2000
1753,8,1.0000,0.0875,0.9387,2000
1754,8,1.0000,0.0000,1.0000,2000
1755,8,1.0000,0.0000,1.0000,2000
1756,8,1.0000,0.0362,0.9747,2000
1757,8,1.0000,0.0000,1.0000,2000
1758,8,1.0000,0.0000,1.0000,2000
1759,8,1.0000,0.0814,0.9430,2000
1760,8,1.0000,0.0138,0.9903,2000
1761,8,1.0000,0.0000,1.0000,2000
1762,8,1.0000,0.0219,0.9847,2000
1763,8,1.0000,0.0509,0.9644,2000
1764,8,1.0000,0.0510,0.9643,2000
1765,8,1.0000,0.0000,1.0000,2000
1766,8,1.0000,0.0188,0.9868,2000
1767,8,1.0000,0.0161,0.9887,2000
1768,8,1.0000,0.0184,0.9871,2000
1769,8,1.0000,0.0008,0.9994,2000
1770,8,1.0000,0.0000,1.0000,2000
1771,8,1.0000,0.0782,0.9452,2000
1772,8,1.0000,0.0000,1.0000,2000
1773,8,1.0000,0.0000,1.0000,2000
1774,8,1.0000,0.0354,0.9752,2000
1775,8,1.0000,0.0000,1.0000,2000
1776,8,1.0000,0.1263,0.9116,2000
1777,8,1.0000,0.0000,1.0000,2000
1778,8,1.0000,0.0452,0.9683,2000
1779,8,1.0000,0.0000,1.0000,2000
1780,8,1.0000,0.0441,0.9691,2000
1781,8,1.0000,0.0129,0.9909,2000
1782,8,1.0000,0.0000,1.0000,2000
1783,8,1.0000,0.0000,1.0000,2000
1784,8,1.0000,0.0000,1.0000,2000
1785,8,1.0000,0.0233,0.9837,2000
1786,8,1.0000,0.0000,1.0000,2000
1787,8,1.0000,0.0275,0.9808,2000
1788,8,1.0000,0.0000,1.0000,2000
1789,8,1.0000,0.0943,0.9340,2000
1790,8,1.0000,0.0249,0.9825,2000
1791,8,1.0000,0.0000,1.0000,2000
1792,8,1.0000,0.0249,0.9826,2000
1793,8,1.0000,0.0279,0.9805,2000
1794,8,1.0000,0.1118,0.9217,2000
1795,8,1.0000,0.0022,0.9984,2000
1796,8,1.0000,0.0349,0.9756,2000
1797,8,1.0000,0.0000,1.0000,2000
1798,8,1.0000,0.0000,1.0000,2000
1799,8,1.0000,0.0000,1.0000,2000
1800,8,1.0000,0.0000,1.0000,2000
1801,8,1.0000,0.0439,0.9693,2000
1802,8,1.0000,0.0234,0.9836,2000
1803,8,1.0000,0.0121,0.9915,2000
1804,8,1.0000,0.0000,1.0000,2000
1805,8,1.0000,0.0000,1.0000,2000
1806,8,1.0000,0.0000,1.0000,2000
1807,8,1.0000,0.0372,0.9739,2000
1808,8,1.0000,0.0086,0.9940,2000
1809,8,1.0000,0.1136,0.9205,2000
1810,8,1.0000,0.0000,1.0000,2000
1811,8,1.0000,0.0000,1.0000,2000
1812,8,1.0000,0.0000,1.0000,2000
1813,8,1.0000,0.0000,1.0000,2000
1814,8,1.0000,0.0000,1.0000,2000
1815,8,1.0000,0.1046,0.9268,2000
1816,8,1.0000,0.0101,0.9929,2000
1817,8,1.0000,0.0000,1.0000,2000
1818,8,1.0000,0.0000,1.0000,2000
1819,8,1.0000,0.0044,0.9969,2000
1820,8,1.0000,0.0000,1.0000,2000
1821,8,1.0000,0.0060,0.9958,2000
1822,8,1.0000,0.0000,1.0000,2000
1823,8,1.0000,0.0431,0.9698,2000
1824,8,1.0000,0.0097,0.9932,2000
1825,8,1.0000,0.0357,0.9750,2000
1826,8,1.0000,0.0365,0.9744,2000
1827,8,1.0000,0.0000,1.0000,2000
1828,8,1.0000,0.0013,0.9991,2000
1829,8,1.0000,0.0000,1.0000,2000
1830,8,1.0000,0.0120,0.9916,2000
1831,8,1.0000,0.0000,1.0000,2000
1832,8,1.0000,0.0569,0.9602,2000
1833,8,1.0000,0.0000,1.0000,2000
1834,8,1.0000,0.0250,0.9825,2000
1835,8,1.0000,0.0365,0.9745,2000
1836,8,1.0000,0.0000,1.0000,2000
1837,8,1.0000,0.0605,0.9576,2000
1838,8,1.0000,0.0000,1.0000,2000
1839,8,1.0000,0.0000,1.0000,2000
1840,8,1.0000,0.0665,0.9534,2000
1841,8,1.0000,0.0000,1.0000,2000
1842,8,1.0000,0.0830,0.9419,2000
1843,8,1.0000,0.1018,0.9288,2000
1844,8,1.0000,0.0388,0.9729,2000
1845,8,1.0000,0.0166,0.9884,2000
1846,8,1.0000,0.0106,0.9926,2000
1847,8,1.0000,0.0000,1.0000,2000
1848,8,1.0000,0.0000,1.0000,2000
1849,8,1.0000,0.0000,1.0000,2000
1850,8,1.0000,0.0000,1.0000,2000
1851,8,1.0000,0.0578,0.9595,2000
1852,8,1.0000,0.0000,1.0000,2000
1853,8,1.0000,0.0000,1.0000,2000
1854,8,1.0000,0.0558,0.9610,2000
1855,8,1.0000,0.0000,1.0000,2000
1856,8,1.0000,0.0339,0.9763,2000
1857,8,1.0000,0.0275,0.9807,2000
1858,8,1.0000,0.0319,0.9777,2000
1859,8,1.0000,0.0910,0.9363,2000
1860,8,1.0000,0.0000,1.0000,2000
1861,8,1.0000,0.0000,1.0000,2000
1862,8,1.0000,0.0000,1.0000,2000
1863,8,1.0000,0.0380,0.9734,2000
1864,8,1.0000,0.0173,0.9879,2000
1865,8,1.0000,0.0582,0.9593,2000
1866,8,1.0000,0.0000,1.0000,2000
1867,8,1.0000,0.0000,1.0000,2000
1868,8,1.0000,0.0532,0.9628,2000
1869,8,1.0000,0.0025,0.9982,2000
1870,8,1.0000,0.0106,0.9926,2000
1871,8,1.0000,0.0000,1.0000,2000
1872,8,1.0000,0.0000,1.0000,2000
1873,8,1.0000,0.0000,1.0000,2000
1874,8,1.0000,0.0000,1.0000,2000
1875,8,1.0000,0.0000,1.0000,2000
1876,8,1.0000,0.0000,1.0000,2000
1877,8,1.0000,0.0000,1.0000,2000
1878,8,1.0000,0.0000,1.0000,2000
1879,8,1.0000,0.0000,1.0000,2000
1880,8,1.0000,0.0000,1.0000,2000
1881,8,1.0000,0.0000,1.0000,2000
1882,8,1.0000,0.0104,0.9927,2000
1883,8,1.0000,0.0000,1.0000,2000
1884,8,1.0000,0.0000,1.0000,2000
1885,8,1.0000,0.0309,0.9784,2000
1886,8,1.0000,0.0598,0.9581,2000
1887,8,1.0000,0.0241,0.9832,2000
1888,8,1.0000,0.0000,1.0000,2000
1889,8,1.0000,0.0000,1.0000,2000
1890,8,1.0000,0.0000,1.0000,2000
1891,8,1.0000,0.0259,0.9818,2000
1892,8,1.0000,0.0000,1.0000,2000
1893,8,1.0000,0.0080,0.9944,2000
1894,8,1.0000,0.0000,1.0000,2000
1895,8,1.0000,0.0879,0.9385,2000
1896,8,1.0000,0.0000,1.0000,2000
1897,8,1.0000,0.0000,1.0000,2000
1898,8,1.0000,0.0230,0.9839,2000
1899,8,1.0000,0.0000,1.0000,2000
1900,8,1.0000,0.0363,0.9746,2000
1901,8,1.0000,0.0000,1.0000,2000
1902,8,1.0000,0.0000,1.0000,2000
1903,8,1.0000,0.0000,1.0000,2000
1904,8,1.0000,0.1600,0.8880,2000
1905,8,1.0000,0.0000,1.0000,2000
1906,8,1.0000,0.0000,1.0000,2000
1907,8,1.0000,0.0000,1.0000,2000
1908,8,1.0000,0.0000,1.0000,2000
1909,8,1.0000,0.0000,1.0000,2000
1910,8,1.0000,0.0389,0.9728,2000
1911,8,1.0000,0.0054,0.9962,2000
1912,8,1.0000,0.0000,1.0000,2000
1913,8,1.0000,0.0000,1.0000,2000
1914,8,1.0000,0.0000,1.0000,2000
1915,8,1.0000,0.0254,0.9823,2000
1916,8,1.0000,0.0000,1.0000,2000
1917,8,1.0000,0.0000,1.0000,2000
1918,8,1.0000,0.0000,1.0000,2000
1919,8,1.0000,0.0000,1.0000,2000
1920,8,1.0000,0.0235,0.9835,2000
1921,8,1.0000,0.0393,0.9725,2000
1922,8,1.0000,0.0000,1.0000,2000
1923,8,1.0000,0.0000,1.0000,2000
1924,8,1.0000,0.0000,1.0000,2000
1925,8,1.0000,0.0000,1.0000,2000
1926,8,1.0000,0.0123,0.9914,2000
1927,8,1.0000,0.0000,1.0000,2000
1928,8,1.0000,0.0134,0.9906,2000
1929,8,1.0000,0.0873,0.9389,2000
1930,8,1.0000,0.0546,0.9618,2000
1931,8,1.0000,0.0000,1.0000,2000
1932,8,1.0000,0.0395,0.9723,2000
1933,8,1.0000,0.0000,1.0000,2000
1934,8,1.0000,0.0230,0.9839,2000
1935,8,1.0000,0.0000,1.0000,2000
1936,8,1.0000,0.0192,0.9866,2000
1937,8,1.0000,0.0000,1.0000,2000
1938,8,1.0000,0.0626,0.9562,2000
1939,8,1.0000,0.0000,1.0000,2000
1940,8,1.0000,0.0596,0.9583,2000
1941,8,1.0000,0.0208,0.9855,2000
1942,8,1.0000,0.0000,1.0000,2000
1943,8,1.0000,0.0638,0.9553,2000
1944,8,1.0000,0.0848,0.9407,2000
1945,8,1.0000,0.0000,1.0000,2000
1946,8,1.0000,0.0000,1.0000,2000
1947,8,1.0000,0.0155,0.9892,2000
1948,8,1.0000,0.0293,0.9795,2000
1949,8,1.0000,0.0578,0.9596,2000
1950,8,1.0000,0.0085,0.9941,2000
1951,8,1.0000,0.0000,1.0000,2000
1952,8,1.0000,0.0816,0.9429,2000
1953,8,1.0000,0.0000,1.0000,2000
1954,8,1.0000,0.0150,0.9895,2000
1955,8,1.0000,0.0000,1.0000,2000
1956,8,1.0000,0.0046,0.9968,2000
1957,8,1.0000,0.0000,1.0000,2000
1958,8,1.0000,0.0289,0.9797,2000
1959,8,1.0000,0.0314,0.9781,2000
1960,8,1.0000,0.0267,0.9813,2000
1961,8,1.0000,0.0555,0.9611,2000
1962,8,1.0000,0.0593,0.9585,2000
1963,8,1.0000,0.0000,1.0000,2000
1964,8,1.0000,0.0000,1.0000,2000
1965,8,1.0000,0.0000,1.0000,2000
1966,8,1.0000,0.0051,0.9964,2000
1967,8,1.0000,0.0089,0.9938,2000
1968,8,1.0000,0.0000,1.0000,2000
1969,8,1.0000,0.0068,0.9952,2000
1970,8,1.0000,0.0000,1.0000,2000
1971,8,1.0000,0.0213,0.9851,2000
1972,8,1.0000,0.0738,0.9483,2000
1973,8,1.0000,0.0000,1.0000,2000
1974,8,1.0000,0.0133,0.9907,2000
1975,8,1.0000,0.0000,1.0000,2000
1976,8,1.0000,0.0000,1.0000,2000
1977,8,1.0000,0.0000,1.0000,2000
1978,8,1.0000,0.0000,1.0000,2000
1979,8,1.0000,0.0858,0.9399,2000
1980,8,1.0000,0.0608,0.9574,2000
1981,8,1.0000,0.0421,0.9705,2000
1982,8,1.0000,0.0000,1.0000,2000
1983,8,1.0000,0.0916,0.9358,2000
1984,8,1.0000,0.0206,0.9856,2000
1985,8,1.0000,0.0000,1.0000,2000
1986,8,1.0000,0.0000,1.0000,2000
1987,8,1.0000,0.0000,1.0000,2000
1988,8,1.0000,0.0299,0.9790,2000
1989,8,1.0000,0.0000,1.0000,2000
1990,8,1.0000,0.0000,1.0000,2000
1991,8,1.0000,0.1320,0.9076,2000
1992,8,1.0000,0.0000,1.0000,2000
1993,8,1.0000,0.0227,0.9841,2000
1994,8,1.0000,0.0000,1.0000,2000
1995,8,1.0000,0.0000,1.0000,2000
1996,8,1.0000,0.1447,0.8987,2000
1997,8,1.0000,0.0081,0.9944,2000
1998,8,1.0000,0.1095,0.9233,2000
1999,8,1.0000,0.0358,0.9749,2000
2000,8,1.0000,0.0036,0.9975,2000
2001,8,1.0000,0.0293,0.9795,2000
2002,8,1.0000,0.0000,1.0000,2000
2003,8,1.0000,0.0142,0.9901,2000
2004,8,1.0000,0.0000,1.0000,2000
2005,8,1.0000,0.0000,1.0000,2000
2006,8,1.0000,0.0000,1.0000,2000
2007,8,1.0000,0.0093,0.9935,2000
2008,8,1.0000,0.0000,1.0000,2000
2009,8,1.0000,0.0000,1.0000,2000
2010,8,1.0000,0.0639,0.9553,2000
2011,8,1.0000,0.0000,1.0000,2000
2012,8,1.0000,0.0334,0.9766,2000
2013,8,1.0000,0.0000,1.0000,2000
2014,8,1.0000,0.0000,1.0000,2000
2015,8,1.0000,0.1098,0.9232,2000
2016,8,1.0000,0.0586,0.9590,2000
2017,8,1.0000,0.0000,1.0000,2000
2018,8,1.0000,0.0000,1.0000,2000
2019,8,1.0000,0.0000,1.0000,2000
2020,8,1.0000,0.0407,0.9715,2000
2021,8,1.0000,0.0000,1.0000,2000
2022,8,1.0000,0.0658,0.9540,2000
2023,8,1.0000,0.0245,0.9829,2000
2024,8,1.0000,0.0000,1.0000,2000
2025,8,1.0000,0.0000,1.0000,2000
2026,8,1.0000,0.0005,0.9997,2000
2027,8,1.0000,0.0000,1.0000,2000
2028,8,1.0000,0.0184,0.9871,2000
2029,8,1.0000,0.0000,1.0000,2000
2030,8,1.0000,0.0227,0.9841,2000
2031,8,1.0000,0.0226,0.9842,2000
2032,8,1.0000,0.0378,0.9735,2000
2033,8,1.0000,0.0234,0.9836,2000
2034,8,1.0000,0.0782,0.9452,2000
2035,8,1.0000,0.0000,1.0000,2000
2036,8,1.0000,0.0427,0.9701,2000
2037,8,1.0000,0.0196,0.9863,2000
2038,8,1.0000,0.0620,0.9566,2000
2039,8,1.0000,0.0000,1.0000,2000
2040,8,1.0000,0.0000,1.0000,2000
2041,8,1.0000,0.0000,1.0000,2000
2042,8,1.0000,0.0031,0.9978,2000
2043,8,1.0000,0.0993,0.9305,2000
2044,8,1.0000,0.0119,0.9917,2000
2045,8,1.0000,0.0000,1.0000,2000
2046,8,1.0000,0.0000,1.0000,2000
2047,8,1.0000,0.0401,0.9719,2000
2048,8,1.0000,0.0810,0.9433,2000
2049,8,1.0000,0.0000,1.0000,2000
2050,8,1.0000,0.0263,0.9816,2000
2051,8,1.0000,0.0000,1.0000,2000
2052,8,1.0000,0.0060,0.9958,2000
2053,8,1.0000,0.0661,0.9537,2000
2054,8,1.0000,0.0000,1.0000,2000
2055,8,1.0000,0.0000,1.0000,2000
2056,8,1.0000,0.0000,1.0000,2000
2057,8,1.0000,0.0518,0.9638,2000
2058,8,1.0000,0.0070,0.9951,2000
2059,8,1.0000,0.0078,0.9945,2000
2060,8,1.0000,0.0038,0.9973,2000
2061,8,1.0000,0.0160,0.9888,2000
2062,8,1.0000,0.0000,1.0000,2000
2063,8,1.0000,0.0000,1.0000,2000
2064,8,1.0000,0.0000,1.0000,2000
2065,8,1.0000,0.0384,0.9731,2000
2066,8,1.0000,0.0000,1.0000,2000
2067,8,1.0000,0.0000,1.0000,2000
2068,8,1.0000,0.0000,1.0000,2000
2069,8,1.0000,0.0578,0.9596,2000
2070,8,1.0000,0.0056,0.9961,2000
2071,8,1.0000,0.0086,0.9940,2000
2072,8,1.0000,0.0473,0.9669,2000
2073,8,1.0000,0.0000,1.0000,2000
2074,8,1.0000,0.0000,1.0000,2000
2075,8,1.0000,0.0000,1.0000,2000
2076,8,1.0000,0.0000,1.0000,2000
2077,8,1.0000,0.1000,0.9300,2000
2078,8,1.0000,0.0000,1.0000,2000
2079,8,1.0000,0.0000,1.0000,2000
2080,8,1.0000,0.0000,1.0000,2000
2081,8,1.0000,0.0000,1.0000,2000
2082,8,1.0000,0.0000,1.0000,2000
2083,8,1.0000,0.0000,1.0000,2000
2084,8,1.0000,0.0000,1.0000,2000
2085,8,1.0000,0.0982,0.9313,2000
2086,8,1.0000,0.0474,0.9668,2000
2087,8,1.0000,0.0000,1.0000,2000
2088,8,1.0000,0.0209,0.9854,2000
2089,8,1.0000,0.0000,1.0000,2000
2090,8,1.0000,0.0000,1.0000,2000
2091,8,1.0000,0.1226,0.9142,2000
2092,8,1.0000,0.0000,1.0000,2000
2093,8,1.0000,0.0494,0.9654,2000
2094,8,1.0000,0.0000,1.0000,2000
2095,8,1.0000,0.0448,0.9686,2000
2096,8,1.0000,0.0829,0.9420,2000
2097,8,1.0000,0.0373,0.9739,2000
2098,8,1.0000,0.0629,0.9560,2000
2099,8,1.0000,0.0000,1.0000,2000
2100,8,1.0000,0.0000,1.0000,2000
2101,8,1.0000,0.0189,0.9868,2000
2102,8,1.0000,0.0000,1.0000,2000
2103,8,1.0000,0.0373,0.9739,2000
2104,8,1.0000,0.0399,0.9721,2000
2105,8,1.0000,0.0000,1.0000,2000
2106,8,1.0000,0.0382,0.9733,2000
2107,8,1.0000,0.0000,1.0000,2000
2108,8,1.0000,0.0090,0.9937,2000
2109,8,1.0000,0.0000,1.0000,2000
2110,8,1.0000,0.0000,1.0000,2000
2111,8,1.0000,0.0155,0.9891,2000
2112,8,1.0000,0.0468,0.9673,2000
2113,8,1.0000,0.1259,0.9119,2000
2114,8,1.0000,0.0517,0.9638,2000
2115,8,1.0000,0.0000,1.0000,2000
2116,8,1.0000,0.0467,0.9673,2000
2117,8,1.0000,0.1283,0.9102,2000
2118,8,1.0000,0.1074,0.9248,2000
2119,8,1.0000,0.0000,1.0000,2000
2120,8,1.0000,0.0000,1.0000,2000
2121,8,1.0000,0.0267,0.9813,2000
2122,8,1.0000,0.0000,1.0000,2000
2123,8,1.0000,0.0000,1.0000,2000
2124,8,1.0000,0.0000,1.0000,2000
2125,8,1.0000,0.0060,0.9958,2000
2126,8,1.0000,0.0787,0.9449,2000
2127,8,1.0000,0.0320,0.9776,2000
2128,8,1.0000,0.0168,0.9883,2000
2129,8,1.0000,0.0366,0.9743,2000
2130,8,1.0000,0.0156,0.9891,2000
2131,8,1.0000,0.0000,1.0000,2000
2132,8,1.0000,0.0245,0.9829,2000
2133,8,1.0000,0.0560,0.9608,2000
2134,8,1.0000,0.0000,1.0000,2000
2135,8,1.0000,0.0432,0.9698,2000
2136,8,1.0000,0.0000,1.0000,2000
2137,8,1.0000,0.0537,0.9624,2000
2138,8,1.0000,0.0000,1.0000,2000
2139,8,1.0000,0.0224,0.9843,2000
2140,8,1.0000,0.0587,0.9589,2000
2141,8,1.0000,0.0748,0.9477,2000
2142,8,1.0000,0.0000,1.0000,2000
2143,8,1.0000,0.0000,1.0000,2000
2144,8,1.0000,0.0454,0.9682,2000
2145,8,1.0000,0.0000,1.0000,2000
2146,8,1.0000,0.0000,1.0000,2000
2147,8,1.0000,0.0000,1.0000,2000
2148,8,1.0000,0.0000,1.0000,2000
2149,8,1.0000,0.0000,1.0000,2000
2150,8,1.0000,0.0579,0.9595,2000
2151,8,1.0000,0.0338,0.9763,2000
2152,8,1.0000,0.0000,1.0000,2000
2153,8,1.0000,0.0000,1.0000,2000
2154,8,1.0000,0.0256,0.9821,2000
2155,8,1.0000,0.0000,1.0000,2000
2156,8,1.0000,0.0727,0.9491,2000
